customer_id,label,tenure_days,avg_monthly_fee,num_subscriptions,failed_payments,payment_failure_pct,avg_days_late,refunded_payments,total_payments,plan_type_code,plan_basic,plan_pro,plan_enterprise
25679,1,2343,84.3,1,0,0.0,13.0,0,1,1,1,0,0
23637,0,2343,24.3,1,0,0.0,2.0,0,1,3,0,0,1
27675,1,2343,104.75,1,1,100.0,9.0,0,1,1,1,0,0
24619,0,2343,59.9,1,0,0.0,3.0,0,1,1,1,0,0
26179,0,2343,99.1,1,0,0.0,3.0,0,1,2,0,1,0
25555,1,2343,24.75,1,0,0.0,5.0,0,1,1,1,0,0
21900,0,2343,64.8,1,0,0.0,1.0,0,1,2,0,1,0
27956,0,2343,81.3,1,0,0.0,0.0,0,1,1,1,0,0
22531,0,2343,19.95,1,0,0.0,5.0,0,1,1,1,0,0
25286,0,2343,117.35,1,0,0.0,3.0,0,1,3,0,0,1
23412,1,2343,65.2,1,1,100.0,18.0,0,1,1,1,0,0
27093,0,2343,80.75,1,0,0.0,0.0,0,1,1,1,0,0
27367,0,2343,100.6,1,0,0.0,2.0,0,1,1,1,0,0
24450,1,2343,70.75,1,0,0.0,5.0,0,1,1,1,0,0
21920,0,2343,69.65,1,0,0.0,1.0,0,1,3,0,0,1
27949,0,2343,71.1,1,0,0.0,3.0,0,1,3,0,0,1
21428,0,2343,100.8,1,0,0.0,1.0,0,1,1,1,0,0
21418,1,2343,70.0,1,1,100.0,12.0,0,1,1,1,0,0
27908,0,2343,29.9,1,0,0.0,1.0,0,1,1,1,0,0
21977,0,2343,84.85,1,0,0.0,0.0,0,1,3,0,0,1
27935,0,2343,90.35,1,0,0.0,3.0,0,1,1,1,0,0
25915,0,2343,19.55,1,0,0.0,1.0,0,1,1,1,0,0
23135,1,2343,89.85,1,0,0.0,7.0,0,1,1,1,0,0
22683,0,2343,80.55,1,0,0.0,5.0,0,1,3,0,0,1
22670,0,2343,50.3,1,0,0.0,0.0,0,1,1,1,0,0
21923,0,2343,19.85,1,0,0.0,1.0,0,1,3,0,0,1
21242,0,2343,57.95,1,0,0.0,1.0,0,1,2,0,1,0
26756,0,2343,20.55,1,0,0.0,2.0,0,1,1,1,0,0
26519,1,2343,19.9,1,1,100.0,4.0,0,1,1,1,0,0
25828,0,2343,94.65,1,0,0.0,0.0,0,1,1,1,0,0
22392,0,2343,80.15,1,0,0.0,0.0,1,1,1,1,0,0
27601,0,2343,43.45,1,0,0.0,4.0,0,1,2,0,1,0
23713,0,2343,105.3,1,0,0.0,0.0,0,1,1,1,0,0
21233,0,2343,95.0,1,0,0.0,0.0,0,1,2,0,1,0
27688,0,2343,100.0,1,0,0.0,1.0,0,1,1,1,0,0
27302,0,2343,88.75,1,0,0.0,2.0,1,1,1,1,0,0
26559,1,2343,89.45,1,0,0.0,13.0,0,1,1,1,0,0
21638,1,2343,94.2,1,0,0.0,9.0,0,1,1,1,0,0
21388,0,2343,114.35,1,0,0.0,2.0,0,1,2,0,1,0
24616,1,2343,73.25,1,0,0.0,9.0,0,1,1,1,0,0
22213,0,2343,25.75,1,1,100.0,0.0,0,1,3,0,0,1
22324,0,2343,74.45,1,0,0.0,0.0,0,1,3,0,0,1
26798,0,2343,20.15,1,0,0.0,0.0,0,1,1,1,0,0
23568,0,2343,61.4,1,0,0.0,2.0,0,1,1,1,0,0
22037,0,2343,56.4,1,0,0.0,1.0,0,1,1,1,0,0
22884,0,2343,96.6,1,0,0.0,0.0,0,1,3,0,0,1
24437,0,2343,80.0,1,0,0.0,0.0,0,1,1,1,0,0
21656,0,2343,91.25,1,0,0.0,1.0,0,1,2,0,1,0
24174,1,2343,30.4,1,0,0.0,21.0,0,1,1,1,0,0
21566,0,2343,44.45,1,0,0.0,0.0,0,1,1,1,0,0
27804,0,2343,43.95,1,0,0.0,1.0,0,1,1,1,0,0
22332,0,2343,49.4,1,0,0.0,0.0,0,1,1,1,0,0
24801,0,2343,24.25,1,0,0.0,1.0,0,1,1,1,0,0
22847,0,2343,54.75,1,0,0.0,2.0,0,1,1,1,0,0
23308,0,2343,102.65,1,0,0.0,1.0,0,1,3,0,0,1
27797,0,2343,83.85,1,0,0.0,0.0,0,1,1,1,0,0
25236,0,2343,106.7,1,0,0.0,0.0,0,1,3,0,0,1
23437,0,2343,69.85,1,0,0.0,0.0,0,1,1,1,0,0
21942,1,2343,104.0,1,0,0.0,4.0,0,1,3,0,0,1
24237,0,2343,19.4,1,0,0.0,1.0,0,1,3,0,0,1
22342,1,2343,66.35,1,0,0.0,2.0,0,1,1,1,0,0
28111,1,2343,39.0,1,1,100.0,13.0,0,1,1,1,0,0
27649,1,2343,45.3,1,0,0.0,7.0,0,1,1,1,0,0
25454,1,2343,84.05,1,0,0.0,16.0,0,1,2,0,1,0
25805,0,2343,50.35,1,0,0.0,2.0,0,1,2,0,1,0
22880,0,2343,110.75,1,0,0.0,0.0,0,1,1,1,0,0
23873,0,2343,68.75,1,0,0.0,0.0,0,1,3,0,0,1
23211,0,2343,84.1,1,0,0.0,0.0,0,1,3,0,0,1
21352,0,2343,24.75,1,0,0.0,3.0,0,1,3,0,0,1
26425,0,2343,104.05,1,0,0.0,1.0,0,1,3,0,0,1
27813,0,2343,92.45,1,0,0.0,1.0,0,1,3,0,0,1
24498,0,2343,89.25,1,0,0.0,2.0,0,1,3,0,0,1
27212,0,2343,49.8,1,0,0.0,0.0,0,1,1,1,0,0
24307,0,2343,25.5,1,0,0.0,2.0,0,1,3,0,0,1
28032,0,2343,68.95,1,0,0.0,1.0,0,1,2,0,1,0
27102,0,2343,20.0,1,0,0.0,3.0,0,1,3,0,0,1
27097,1,2343,99.45,1,1,100.0,0.0,0,1,1,1,0,0
26905,0,2343,65.6,1,0,0.0,3.0,0,1,1,1,0,0
21515,0,2343,108.1,1,0,0.0,3.0,0,1,3,0,0,1
25837,1,2343,44.45,1,1,100.0,12.0,0,1,1,1,0,0
24169,0,2343,105.6,1,0,0.0,2.0,0,1,2,0,1,0
25865,1,2343,80.0,1,0,0.0,5.0,0,1,2,0,1,0
25472,1,2343,44.15,1,1,100.0,10.0,0,1,1,1,0,0
22741,0,2343,60.5,1,0,0.0,2.0,0,1,3,0,0,1
21581,0,2343,24.7,1,0,0.0,2.0,0,1,2,0,1,0
28090,0,2343,89.1,1,0,0.0,4.0,0,1,2,0,1,0
22818,0,2343,26.4,1,0,0.0,3.0,0,1,2,0,1,0
21952,0,2343,79.15,1,0,0.0,0.0,0,1,3,0,0,1
28167,0,2343,60.65,1,0,0.0,4.0,0,1,2,0,1,0
27934,0,2343,91.25,1,0,0.0,3.0,0,1,2,0,1,0
23450,0,2343,90.6,1,0,0.0,0.0,0,1,1,1,0,0
22122,0,2343,24.35,1,0,0.0,3.0,0,1,3,0,0,1
24816,0,2343,44.45,1,0,0.0,0.0,0,1,2,0,1,0
21443,0,2343,115.05,1,0,0.0,1.0,0,1,3,0,0,1
26940,0,2343,85.95,1,0,0.0,2.0,0,1,1,1,0,0
25557,0,2343,79.5,1,0,0.0,2.0,0,1,2,0,1,0
21666,0,2343,89.55,1,0,0.0,0.0,0,1,1,1,0,0
26546,0,2343,50.3,1,0,0.0,2.0,0,1,1,1,0,0
24682,1,2343,79.6,1,0,0.0,0.0,0,1,1,1,0,0
24435,0,2343,109.95,1,0,0.0,0.0,0,1,3,0,0,1
27884,0,2343,68.75,1,0,0.0,2.0,0,1,2,0,1,0
23411,0,2343,100.15,1,0,0.0,1.0,0,1,1,1,0,0
21544,0,2343,87.35,1,0,0.0,3.0,0,1,1,1,0,0
21293,0,2343,69.7,1,0,0.0,0.0,0,1,1,1,0,0
27816,0,2343,50.25,1,0,0.0,1.0,0,1,1,1,0,0
26999,0,2343,44.0,1,0,0.0,4.0,0,1,1,1,0,0
22301,0,2343,114.0,1,0,0.0,1.0,0,1,3,0,0,1
22044,0,2343,20.05,1,0,0.0,1.0,0,1,2,0,1,0
27391,0,2343,35.4,1,0,0.0,0.0,0,1,3,0,0,1
27013,0,2343,19.7,1,0,0.0,0.0,0,1,3,0,0,1
24953,0,2343,94.05,1,0,0.0,2.0,0,1,1,1,0,0
23186,0,2343,108.45,1,0,0.0,0.0,0,1,1,1,0,0
25464,0,2343,90.55,1,0,0.0,2.0,0,1,1,1,0,0
25034,0,2343,80.6,1,0,0.0,2.0,0,1,1,1,0,0
22859,0,2343,81.65,1,0,0.0,0.0,0,1,3,0,0,1
26454,0,2343,105.2,1,0,0.0,2.0,0,1,2,0,1,0
24220,0,2343,82.45,1,0,0.0,0.0,0,1,3,0,0,1
22259,0,2343,19.4,1,0,0.0,2.0,0,1,1,1,0,0
27371,1,2343,93.3,1,1,100.0,15.0,0,1,1,1,0,0
21774,0,2343,89.85,1,0,0.0,0.0,0,1,2,0,1,0
23942,0,2343,19.75,1,0,0.0,0.0,0,1,3,0,0,1
25406,0,2343,25.75,1,0,0.0,0.0,0,1,1,1,0,0
24037,0,2343,48.8,1,0,0.0,1.0,0,1,1,1,0,0
23578,0,2343,74.9,1,0,0.0,1.0,0,1,1,1,0,0
21165,0,2343,45.25,1,0,0.0,0.0,0,1,1,1,0,0
26099,0,2343,53.0,1,0,0.0,0.0,0,1,3,0,0,1
25521,0,2343,57.95,1,0,0.0,1.0,0,1,1,1,0,0
24592,0,2343,55.7,1,0,0.0,5.0,0,1,1,1,0,0
21344,0,2343,20.0,1,0,0.0,1.0,0,1,2,0,1,0
22295,0,2343,82.7,1,0,0.0,4.0,0,1,3,0,0,1
26672,1,2343,106.6,1,1,100.0,6.0,0,1,3,0,0,1
27706,0,2343,59.05,1,1,100.0,2.0,0,1,1,1,0,0
24777,0,2343,81.9,1,0,0.0,1.0,0,1,2,0,1,0
23997,0,2343,84.6,1,0,0.0,0.0,1,1,1,1,0,0
23662,0,2343,24.45,1,0,0.0,1.0,0,1,3,0,0,1
21582,0,2343,69.75,1,0,0.0,1.0,0,1,1,1,0,0
23093,0,2343,99.95,1,0,0.0,0.0,0,1,2,0,1,0
23459,0,2343,102.05,1,0,0.0,3.0,0,1,1,1,0,0
23425,1,2343,106.7,1,0,0.0,4.0,0,1,1,1,0,0
28052,0,2343,79.85,1,0,0.0,3.0,0,1,1,1,0,0
23814,1,2343,79.65,1,0,0.0,2.0,0,1,1,1,0,0
25083,0,2343,108.05,1,0,0.0,3.0,0,1,3,0,0,1
23155,0,2343,95.7,1,0,0.0,0.0,0,1,2,0,1,0
21731,0,2343,74.55,1,0,0.0,3.0,0,1,1,1,0,0
22656,0,2343,20.65,1,0,0.0,0.0,0,1,1,1,0,0
22112,0,2343,19.6,1,0,0.0,2.0,0,1,3,0,0,1
23444,0,2343,104.3,1,0,0.0,0.0,0,1,2,0,1,0
27469,0,2343,20.25,1,0,0.0,4.0,0,1,1,1,0,0
27938,0,2343,20.4,1,0,0.0,1.0,0,1,3,0,0,1
26309,0,2343,108.95,1,0,0.0,5.0,0,1,2,0,1,0
22540,0,2343,92.55,1,0,0.0,1.0,0,1,1,1,0,0
25221,0,2343,49.9,1,0,0.0,1.0,0,1,1,1,0,0
27441,0,2343,44.45,1,0,0.0,4.0,0,1,2,0,1,0
23766,0,2343,25.25,1,0,0.0,0.0,0,1,3,0,0,1
21341,1,2343,46.0,1,0,0.0,3.0,0,1,1,1,0,0
26066,0,2343,24.7,1,0,0.0,0.0,0,1,2,0,1,0
23260,1,2343,75.3,1,1,100.0,4.0,0,1,1,1,0,0
23645,1,2343,89.7,1,0,0.0,8.0,0,1,1,1,0,0
26015,0,2343,94.9,1,1,100.0,0.0,0,1,1,1,0,0
23181,0,2343,47.6,1,0,0.0,0.0,0,1,3,0,0,1
22275,1,2343,35.55,1,0,0.0,16.0,0,1,1,1,0,0
22556,0,2343,74.15,1,0,0.0,0.0,0,1,1,1,0,0
22886,0,2343,54.3,1,0,0.0,4.0,0,1,1,1,0,0
25942,1,2343,46.0,1,0,0.0,11.0,0,1,1,1,0,0
21185,0,2343,74.85,1,0,0.0,0.0,1,1,2,0,1,0
21474,0,2343,20.5,1,0,0.0,4.0,0,1,2,0,1,0
22828,0,2343,75.55,1,0,0.0,2.0,0,1,3,0,0,1
28173,0,2343,105.65,1,0,0.0,0.0,0,1,3,0,0,1
28128,0,2343,76.1,1,1,100.0,2.0,0,1,1,1,0,0
27697,0,2343,116.55,1,0,0.0,0.0,0,1,3,0,0,1
26039,1,2343,106.15,1,1,100.0,5.0,0,1,1,1,0,0
24384,0,2343,104.5,1,0,0.0,0.0,0,1,1,1,0,0
22268,0,2343,19.8,1,1,100.0,1.0,0,1,3,0,0,1
21860,0,2343,74.2,1,0,0.0,0.0,0,1,3,0,0,1
23817,1,2343,79.85,1,1,100.0,7.0,0,1,1,1,0,0
23083,0,2343,95.5,1,0,0.0,0.0,0,1,1,1,0,0
26361,0,2343,94.35,1,0,0.0,0.0,0,1,3,0,0,1
21328,0,2343,111.35,1,0,0.0,0.0,0,1,1,1,0,0
27331,0,2343,19.5,1,0,0.0,3.0,0,1,3,0,0,1
25594,1,2343,69.85,1,0,0.0,9.0,0,1,1,1,0,0
23196,0,2343,85.35,1,0,0.0,0.0,0,1,1,1,0,0
27148,0,2343,56.15,1,0,0.0,1.0,0,1,1,1,0,0
24811,1,2343,40.65,1,0,0.0,9.0,0,1,1,1,0,0
26994,1,2343,97.35,1,0,0.0,11.0,0,1,1,1,0,0
21291,0,2343,56.0,1,0,0.0,1.0,0,1,1,1,0,0
21560,0,2343,58.25,1,0,0.0,1.0,0,1,2,0,1,0
23946,1,2343,88.35,1,0,0.0,13.0,1,1,1,1,0,0
22244,1,2343,78.95,1,0,0.0,4.0,0,1,1,1,0,0
23717,0,2343,19.6,1,0,0.0,0.0,0,1,1,1,0,0
25185,0,2343,56.25,1,0,0.0,0.0,0,1,1,1,0,0
27583,0,2343,87.75,1,0,0.0,1.0,0,1,1,1,0,0
27425,1,2343,19.7,1,0,0.0,12.0,1,1,1,1,0,0
23249,0,2343,80.15,1,0,0.0,1.0,0,1,1,1,0,0
26531,0,2343,70.4,1,0,0.0,0.0,0,1,1,1,0,0
27903,1,2343,62.3,1,1,100.0,7.0,0,1,2,0,1,0
24345,0,2343,79.6,1,0,0.0,1.0,0,1,2,0,1,0
22525,0,2343,110.8,1,1,100.0,0.0,0,1,2,0,1,0
27983,0,2343,61.9,1,0,0.0,0.0,0,1,1,1,0,0
21298,0,2343,89.05,1,0,0.0,3.0,0,1,3,0,0,1
27494,0,2343,74.85,1,0,0.0,0.0,0,1,1,1,0,0
22521,0,2343,68.75,1,0,0.0,1.0,0,1,3,0,0,1
25155,0,2343,25.05,1,0,0.0,0.0,0,1,1,1,0,0
23079,1,2343,80.75,1,1,100.0,13.0,0,1,1,1,0,0
22030,0,2343,94.4,1,0,0.0,2.0,0,1,1,1,0,0
21849,0,2343,50.35,1,0,0.0,0.0,0,1,1,1,0,0
21724,0,2343,84.3,1,0,0.0,3.0,0,1,1,1,0,0
27616,0,2343,73.55,1,0,0.0,1.0,0,1,1,1,0,0
25427,1,2343,72.25,1,0,0.0,6.0,0,1,1,1,0,0
21131,0,2343,29.85,1,0,0.0,0.0,0,1,1,1,0,0
26364,1,2343,101.15,1,0,0.0,7.0,0,1,1,1,0,0
25526,1,2343,103.95,1,0,0.0,12.0,0,1,1,1,0,0
21494,0,2343,20.55,1,0,0.0,4.0,0,1,3,0,0,1
25955,0,2343,97.25,1,1,100.0,1.0,0,1,2,0,1,0
26710,1,2343,93.9,1,0,0.0,8.0,0,1,3,0,0,1
21342,0,2343,25.25,1,0,0.0,2.0,0,1,1,1,0,0
23731,0,2343,70.1,1,0,0.0,2.0,0,1,1,1,0,0
23912,0,2343,44.4,1,0,0.0,2.0,0,1,1,1,0,0
21596,0,2343,40.05,1,0,0.0,2.0,0,1,3,0,0,1
26480,0,2343,114.35,1,0,0.0,0.0,0,1,3,0,0,1
26422,0,2343,86.45,1,0,0.0,1.0,0,1,2,0,1,0
26987,0,2343,44.65,1,1,100.0,4.0,0,1,1,1,0,0
23235,1,2343,85.2,1,0,0.0,0.0,0,1,1,1,0,0
22186,0,2343,19.55,1,0,0.0,5.0,0,1,2,0,1,0
23472,0,2343,114.9,1,0,0.0,3.0,0,1,3,0,0,1
25035,0,2343,20.8,1,0,0.0,0.0,0,1,1,1,0,0
24172,0,2343,49.9,1,0,0.0,2.0,1,1,1,1,0,0
27278,0,2343,99.1,1,0,0.0,0.0,0,1,2,0,1,0
21422,0,2343,61.2,1,0,0.0,0.0,0,1,2,0,1,0
27167,0,2343,110.5,1,0,0.0,1.0,0,1,2,0,1,0
24085,1,2343,75.45,1,0,0.0,8.0,0,1,1,1,0,0
21805,1,2343,49.15,1,0,0.0,19.0,0,1,1,1,0,0
21955,0,2343,25.8,1,0,0.0,4.0,0,1,3,0,0,1
26837,1,2343,75.7,1,0,0.0,6.0,0,1,1,1,0,0
27672,0,2343,20.5,1,0,0.0,0.0,0,1,3,0,0,1
26346,1,2343,20.15,1,0,0.0,7.0,0,1,1,1,0,0
24546,1,2343,83.0,1,1,100.0,8.0,0,1,2,0,1,0
22650,1,2343,42.6,1,0,0.0,13.0,0,1,1,1,0,0
21486,1,2343,80.25,1,0,0.0,5.0,0,1,1,1,0,0
24048,0,2343,19.95,1,0,0.0,1.0,0,1,3,0,0,1
24059,0,2343,95.1,1,0,0.0,0.0,0,1,3,0,0,1
28019,0,2343,80.7,1,0,0.0,0.0,0,1,1,1,0,0
28089,0,2343,19.75,1,0,0.0,0.0,0,1,3,0,0,1
24094,0,2343,25.6,1,0,0.0,2.0,1,1,2,0,1,0
27368,1,2343,69.95,1,0,0.0,14.0,0,1,1,1,0,0
25285,1,2343,74.9,1,0,0.0,1.0,1,1,1,1,0,0
21467,1,2343,104.6,1,1,100.0,17.0,0,1,3,0,0,1
25364,0,2343,59.55,1,0,0.0,4.0,0,1,3,0,0,1
25481,0,2343,44.55,1,0,0.0,1.0,0,1,1,1,0,0
26818,0,2343,90.65,1,0,0.0,4.0,0,1,2,0,1,0
27026,0,2343,59.85,1,0,0.0,2.0,0,1,1,1,0,0
27419,0,2343,79.45,1,0,0.0,1.0,0,1,1,1,0,0
24814,0,2343,54.5,1,0,0.0,0.0,0,1,3,0,0,1
23177,0,2343,24.7,1,0,0.0,0.0,0,1,1,1,0,0
25268,0,2343,20.1,1,0,0.0,4.0,0,1,1,1,0,0
25624,0,2343,25.3,1,0,0.0,4.0,0,1,3,0,0,1
24089,0,2343,19.55,1,0,0.0,0.0,0,1,1,1,0,0
24164,0,2343,110.8,1,0,0.0,1.0,0,1,3,0,0,1
26809,1,2343,60.0,1,1,100.0,9.0,0,1,1,1,0,0
24167,0,2343,49.35,1,0,0.0,0.0,0,1,2,0,1,0
22939,1,2343,79.15,1,0,0.0,10.0,0,1,1,1,0,0
24732,0,2343,20.0,1,0,0.0,0.0,0,1,1,1,0,0
24309,1,2343,84.1,1,0,0.0,12.0,0,1,1,1,0,0
24189,1,2343,55.85,1,0,0.0,1.0,0,1,2,0,1,0
26373,1,2343,88.7,1,0,0.0,7.0,0,1,1,1,0,0
26746,1,2343,20.2,1,0,0.0,4.0,0,1,1,1,0,0
23497,1,2343,70.15,1,0,0.0,5.0,0,1,1,1,0,0
24857,1,2343,89.05,1,0,0.0,11.0,0,1,1,1,0,0
24936,1,2343,71.65,1,0,0.0,6.0,0,1,1,1,0,0
26571,0,2343,49.6,1,0,0.0,4.0,0,1,1,1,0,0
24125,0,2343,38.6,1,0,0.0,1.0,0,1,3,0,0,1
23363,0,2343,19.45,1,0,0.0,1.0,0,1,3,0,0,1
21435,0,2343,81.85,1,0,0.0,0.0,0,1,1,1,0,0
27289,0,2343,19.65,1,0,0.0,5.0,0,1,1,1,0,0
26737,0,2343,55.2,1,0,0.0,0.0,0,1,2,0,1,0
28071,0,2343,55.65,1,0,0.0,1.0,0,1,3,0,0,1
27575,1,2343,79.45,1,0,0.0,15.0,0,1,2,0,1,0
22021,0,2343,89.3,1,0,0.0,0.0,0,1,1,1,0,0
27359,0,2343,64.95,1,0,0.0,4.0,0,1,2,0,1,0
23422,1,2343,85.65,1,0,0.0,10.0,0,1,1,1,0,0
21372,0,2343,109.2,1,0,0.0,1.0,0,1,3,0,0,1
25617,0,2343,89.2,1,0,0.0,4.0,0,1,1,1,0,0
27858,0,2343,45.3,1,0,0.0,0.0,0,1,1,1,0,0
27495,0,2343,25.85,1,0,0.0,0.0,0,1,3,0,0,1
24366,0,2343,43.7,1,0,0.0,4.0,0,1,2,0,1,0
24334,0,2343,88.05,1,0,0.0,4.0,0,1,3,0,0,1
25124,0,2343,66.0,1,0,0.0,0.0,0,1,3,0,0,1
24013,0,2343,64.9,1,0,0.0,0.0,0,1,1,1,0,0
22118,0,2343,19.75,1,0,0.0,0.0,0,1,1,1,0,0
25737,0,2343,25.0,1,0,0.0,0.0,0,1,3,0,0,1
21891,0,2343,20.8,1,0,0.0,3.0,0,1,1,1,0,0
23576,0,2343,74.4,1,0,0.0,0.0,0,1,1,1,0,0
24774,0,2343,19.05,1,0,0.0,3.0,0,1,2,0,1,0
22769,0,2343,84.4,1,0,0.0,1.0,0,1,3,0,0,1
21725,0,2343,45.6,1,0,0.0,0.0,0,1,1,1,0,0
26520,0,2343,69.15,1,0,0.0,5.0,0,1,1,1,0,0
25681,0,2343,26.25,1,0,0.0,1.0,0,1,3,0,0,1
23540,0,2343,60.0,1,0,0.0,2.0,0,1,2,0,1,0
22055,0,2343,81.7,1,0,0.0,4.0,1,1,1,1,0,0
23907,1,2343,74.3,1,0,0.0,8.0,0,1,1,1,0,0
25392,0,2343,54.65,1,1,100.0,0.0,0,1,2,0,1,0
23239,0,2343,44.95,1,0,0.0,4.0,0,1,1,1,0,0
21969,0,2343,79.2,1,0,0.0,2.0,0,1,1,1,0,0
21211,1,2343,79.35,1,0,0.0,13.0,0,1,1,1,0,0
21528,1,2343,73.95,1,0,0.0,8.0,0,1,1,1,0,0
27830,0,2343,20.5,1,0,0.0,2.0,0,1,3,0,0,1
23256,0,2343,75.5,1,0,0.0,2.0,0,1,3,0,0,1
27199,1,2343,44.55,1,0,0.0,9.0,0,1,1,1,0,0
27387,1,2343,35.05,1,1,100.0,8.0,0,1,1,1,0,0
24193,0,2343,34.25,1,0,0.0,0.0,0,1,1,1,0,0
21892,1,2343,89.25,1,1,100.0,4.0,0,1,1,1,0,0
22725,0,2343,26.0,1,0,0.0,0.0,0,1,3,0,0,1
21483,0,2343,89.15,1,0,0.0,0.0,0,1,1,1,0,0
24508,0,2343,25.05,1,0,0.0,2.0,0,1,3,0,0,1
23054,0,2343,19.8,1,0,0.0,1.0,0,1,3,0,0,1
23067,0,2343,60.5,1,0,0.0,3.0,0,1,2,0,1,0
21480,0,2343,97.0,1,0,0.0,2.0,0,1,2,0,1,0
23542,0,2343,84.95,1,0,0.0,0.0,0,1,3,0,0,1
22156,0,2343,110.0,1,0,0.0,0.0,0,1,3,0,0,1
25134,0,2343,20.3,1,0,0.0,0.0,1,1,3,0,0,1
22909,0,2343,24.75,1,0,0.0,1.0,0,1,3,0,0,1
21550,1,2343,75.3,1,0,0.0,7.0,0,1,1,1,0,0
24731,1,2343,84.2,1,0,0.0,13.0,0,1,1,1,0,0
23024,0,2343,69.1,1,0,0.0,3.0,0,1,1,1,0,0
22165,0,2343,81.85,1,0,0.0,0.0,0,1,3,0,0,1
26058,0,2343,19.05,1,0,0.0,1.0,0,1,3,0,0,1
23798,0,2343,115.05,1,0,0.0,1.0,0,1,3,0,0,1
21450,0,2343,91.5,1,0,0.0,2.0,0,1,1,1,0,0
23880,0,2343,77.2,1,1,100.0,0.0,0,1,2,0,1,0
27226,0,2343,19.65,1,0,0.0,0.0,0,1,1,1,0,0
24114,0,2343,89.9,1,0,0.0,0.0,0,1,3,0,0,1
25126,1,2343,74.9,1,0,0.0,11.0,0,1,1,1,0,0
27236,1,2343,111.25,1,0,0.0,8.0,0,1,2,0,1,0
23781,0,2343,84.35,1,0,0.0,0.0,0,1,1,1,0,0
24734,1,2343,45.85,1,0,0.0,5.0,0,1,1,1,0,0
23769,1,2343,105.0,1,1,100.0,0.0,0,1,2,0,1,0
22950,0,2343,51.35,1,0,0.0,1.0,0,1,3,0,0,1
23023,0,2343,50.95,1,0,0.0,3.0,0,1,1,1,0,0
21394,0,2343,49.85,1,0,0.0,5.0,0,1,3,0,0,1
24269,1,2343,45.3,1,0,0.0,6.0,0,1,1,1,0,0
27799,0,2343,103.65,1,0,0.0,1.0,0,1,1,1,0,0
25589,1,2343,94.65,1,0,0.0,13.0,0,1,1,1,0,0
25944,0,2343,99.8,1,0,0.0,5.0,0,1,1,1,0,0
25370,0,2343,36.1,1,0,0.0,3.0,0,1,2,0,1,0
23669,0,2343,40.55,1,0,0.0,1.0,0,1,3,0,0,1
25233,0,2343,44.75,1,0,0.0,3.0,0,1,1,1,0,0
24007,0,2343,19.7,1,0,0.0,5.0,0,1,2,0,1,0
26415,1,2343,45.7,1,1,100.0,1.0,0,1,1,1,0,0
24589,1,2343,88.8,1,1,100.0,8.0,0,1,1,1,0,0
27330,1,2343,89.55,1,1,100.0,9.0,0,1,1,1,0,0
22753,0,2343,70.6,1,0,0.0,0.0,0,1,2,0,1,0
26333,0,2343,111.1,1,0,0.0,2.0,0,1,3,0,0,1
22627,0,2343,20.25,1,0,0.0,0.0,0,1,1,1,0,0
23312,0,2343,84.15,1,0,0.0,0.0,0,1,2,0,1,0
22889,0,2343,20.05,1,0,0.0,0.0,0,1,3,0,0,1
26595,0,2343,20.75,1,0,0.0,1.0,0,1,3,0,0,1
25852,1,2343,20.25,1,0,0.0,12.0,0,1,1,1,0,0
26709,0,2343,20.0,1,0,0.0,0.0,0,1,3,0,0,1
27798,1,2343,79.55,1,0,0.0,0.0,0,1,1,1,0,0
26804,0,2343,19.7,1,0,0.0,0.0,0,1,2,0,1,0
23355,1,2343,76.45,1,1,100.0,2.0,0,1,1,1,0,0
23103,0,2343,85.6,1,0,0.0,0.0,0,1,1,1,0,0
24921,1,2343,19.3,1,1,100.0,9.0,0,1,2,0,1,0
24701,0,2343,20.5,1,0,0.0,0.0,0,1,3,0,0,1
26394,0,2343,44.85,1,0,0.0,0.0,0,1,1,1,0,0
25067,0,2343,68.25,1,0,0.0,1.0,0,1,1,1,0,0
25121,0,2343,92.9,1,0,0.0,0.0,0,1,1,1,0,0
24388,0,2343,93.2,1,0,0.0,3.0,0,1,1,1,0,0
23369,0,2343,95.85,1,0,0.0,0.0,0,1,1,1,0,0
22250,0,2343,59.5,1,0,0.0,0.0,0,1,3,0,0,1
24988,0,2343,20.65,1,0,0.0,3.0,0,1,1,1,0,0
23979,0,2343,56.25,1,0,0.0,1.0,0,1,2,0,1,0
23329,0,2343,61.95,1,0,0.0,3.0,0,1,2,0,1,0
23522,0,2343,59.25,1,0,0.0,1.0,0,1,1,1,0,0
25551,0,2343,69.35,1,0,0.0,0.0,0,1,2,0,1,0
24959,0,2343,19.35,1,0,0.0,4.0,0,1,3,0,0,1
26218,0,2343,20.35,1,0,0.0,1.0,0,1,1,1,0,0
27060,0,2343,89.1,1,0,0.0,0.0,0,1,1,1,0,0
22717,0,2343,109.05,1,0,0.0,2.0,0,1,3,0,0,1
23200,1,2343,95.6,1,0,0.0,11.0,0,1,1,1,0,0
25241,0,2343,67.95,1,0,0.0,0.0,0,1,3,0,0,1
26142,0,2343,94.5,1,0,0.0,1.0,0,1,1,1,0,0
24504,1,2343,75.45,1,0,0.0,10.0,0,1,1,1,0,0
26892,0,2343,39.4,1,0,0.0,2.0,0,1,3,0,0,1
23801,0,2343,95.15,1,0,0.0,2.0,0,1,2,0,1,0
22820,0,2343,58.85,1,0,0.0,2.0,0,1,1,1,0,0
22467,0,2343,75.35,1,0,0.0,1.0,0,1,1,1,0,0
